mm_aaaa;A0;A0_1;A0_7;A1;pais;ccaa;gastototal;factoregatur
012019;2;20180300022635;3;3;08;12;819.45637134;293.34763166
012019;2;20180300022741;4;1;15;98;91.112401468;470.40186948
012019;2;20180300024782;4;2;05;98;41.773998326;236.07294832
012019;2;20180300025362;4;1;15;98;91.112401468;470.40186948
012019;2;20180300027545;4;2;01;98;41.773998326;273.71542826
032019;2;20180300027545;4;2;01;98;39.410314604;233.28214096
022019;2;20180300027545;4;2;01;98;39.802402072;157.69382227
032019;2;20180300027912;4;1;07;98;94.871633381;825.53194074
012019;2;20180300027912;4;1;07;98;91.112401468;1040.4236978
022019;2;20180300027912;4;1;07;98;92.57401107;706.34392439
032019;2;20180300028101;4;3;05;98;251.14246776;279.1911678
012019;2;20180300028349;3;2;05;09;463.31639202;130.49351088
022019;2;20180300028807;3;2;01;09;206.53946111;152.25012203
012019;2;20180300028807;3;2;01;09;207.85551764;280.33999862
032019;2;20180300028807;3;2;01;09;205.83406292;236.58251897
012019;2;20180300029395;3;3;08;12;121.2022003;293.34763166
012019;2;20180300029396;3;3;08;12;121.2022003;293.34763166
032019;2;20180300032901;4;3;05;98;251.14246776;279.1911678
062019;2;20180400001107;4;1;08;98;97.937893452;400.99858449
052019;2;20180400001107;4;1;08;98;97.078431844;140.76602313
042019;2;20180400001107;4;1;08;98;97.378303045;192.31123277
042019;2;20180400001978;4;1;07;98;97.378303045;1800.3341354
042019;2;20180400001987;4;1;09;98;97.378303045;352.49589032
042019;2;20180400002831;4;1;15;98;97.378303045;929.20972353
042019;2;20180400003496;4;1;15;98;97.378303045;929.20972353
042019;2;20180400004093;4;2;06;98;37.963449208;256.09628791
042019;2;20180400005419;4;1;09;98;97.378303045;352.49589032
052019;2;20180400005437;3;1;02;09;87.932206373;1567.3818269
042019;2;20180400005437;3;1;02;09;87.903607364;2124.8433855
042019;2;20180400006557;4;1;09;98;97.378303045;352.49589032
042019;2;20180400006573;3;1;14;11;97.678743996;582.39177746
042019;2;20180400006620;3;4;14;13;139.42734337;135.07992561
042019;2;20180400008202;3;1;14;11;51.146268997;582.39177746
042019;2;20180400008300;4;2;05;98;37.963449208;365.57279128
042019;2;20180400009184;4;2;08;98;37.963449208;123.42893377
062019;2;20180400009349;3;1;05;13;88.626279357;1572.9976226
042019;2;20180400009349;3;1;05;13;87.903607364;289.03142641
052019;2;20180400009349;3;1;05;13;87.932206373;464.00727526
042019;2;20180400009595;4;1;07;98;97.378303045;1800.3341354
042019;2;20180400009596;4;1;07;98;97.378303045;1800.3341354
042019;2;20180400010067;4;1;07;98;97.378303045;1800.3341354
052019;2;20180400010691;3;1;05;16;79.423668402;147.06672393
062019;2;20180400010691;3;1;05;16;78.4100958;757.99256745
042019;2;20180400010691;3;1;05;16;78.404521257;264.88254503
042019;2;20180400011112;4;2;04;98;37.963449208;512.19257583
042019;2;20180400011115;4;2;04;98;37.963449208;512.19257583
042019;2;20180400011116;4;2;04;98;37.963449208;512.19257583
052019;2;20180400013411;4;1;01;98;97.078431844;159.21959698
062019;2;20180400013411;4;1;01;98;97.937893452;269.88699328
042019;2;20180400013411;4;1;01;98;97.378303045;758.41927262
042019;2;20180400013478;4;1;01;98;88.177688532;611.80740234
052019;2;20180400014714;4;1;01;98;97.078431844;159.21959698
062019;2;20180400014714;4;1;01;98;97.937893452;269.88699328
042019;2;20180400014880;3;2;12;09;163.83471414;270.13241891
042019;2;20180400014902;4;2;08;98;37.963449208;370.2868013
042019;2;20180400014927;4;2;12;98;37.963449208;512.19257583
042019;2;20180400014929;4;2;07;98;37.963449208;512.19257583
042019;2;20180400016278;4;1;09;98;97.378303045;352.49589032
042019;2;20180400016298;3;1;02;16;87.903607364;1547.4862195
052019;2;20180400016298;3;1;02;16;87.932206373;829.54269367
042019;2;20180400017150;4;2;05;98;37.963449208;182.78639564
042019;2;20180400017682;4;1;07;98;97.378303045;1800.3341354
042019;2;20180400017692;4;1;07;98;97.378303045;1800.3341354
042019;2;20180400017695;4;1;09;98;97.378303045;352.49589032
042019;2;20180400017835;4;2;08;98;37.963449208;246.85786753
062019;2;20180400019107;3;1;05;01;88.626279357;353.79508314
042019;2;20180400019107;3;1;05;01;87.903607364;298.12005033
052019;2;20180400019107;3;1;05;01;87.932206373;193.05733158
042019;2;20180400021240;4;2;11;98;37.963449208;256.09628791
042019;2;20180400022330;3;2;08;09;266.01716599;66.141027697
042019;2;20180400025659;4;1;09;98;97.378303045;352.49589032
042019;2;20180400025664;4;1;05;98;97.378303045;150.146142
052019;2;20180400025664;4;1;05;98;97.078431844;73.124567733
062019;2;20180400025664;4;1;05;98;97.937893452;346.01130803
042019;2;20180400025671;4;1;09;98;97.378303045;352.49589032
042019;2;20180400027235;3;2;08;09;467.90072542;260.38765898
042019;2;20180400027237;3;2;08;09;467.90072542;260.38765898
042019;2;20180400027238;3;2;08;09;467.90072542;260.38765898
042019;2;20180400027343;4;2;08;98;37.963449208;246.85786753
042019;2;20180400027344;4;2;08;98;37.963449208;246.85786753
042019;2;20180400027346;3;2;08;09;213.98318484;260.38765898
042019;2;20180400028097;4;1;07;98;97.378303045;1800.3341354
042019;2;20180400028100;4;1;07;98;97.378303045;1800.3341354
042019;2;20180400029229;3;1;15;01;78.404521257;937.28418983
042019;2;20180400029744;4;1;07;98;97.378303045;1800.3341354
042019;2;20180400029776;4;1;03;98;88.177688532;624.30540124
042019;2;20180400029918;4;4;15;98;51.892816774;35.085682453
042019;2;20180400032016;4;2;05;98;37.963449208;548.35918692
042019;2;20180400032031;4;2;05;98;37.963449208;182.78639564
052019;2;20180400032565;4;1;08;98;97.078431844;140.76602313
062019;2;20180400032565;4;1;08;98;97.937893452;400.99858449
042019;2;20180400032565;4;1;08;98;97.378303045;192.31123277
062019;2;20180400032574;4;1;06;98;97.937893452;244.31526951
042019;2;20180400032574;4;1;06;98;97.378303045;188.55575167
052019;2;20180400032574;4;1;06;98;97.078431844;154.05913331
042019;2;20180400033583;4;1;09;98;97.378303045;352.49589032
042019;2;20180400033864;4;1;15;98;97.378303045;929.20972353
042019;2;20180400034542;3;1;01;01;51.146268997;509.39299274
042019;2;20180400034821;4;1;12;98;97.378303045;929.20972353
042019;2;20180400034923;4;4;15;98;51.892816774;140.34272981
042019;2;20180400035064;3;2;01;09;266.01716599;102.87029463
042019;2;20180400035644;3;2;01;09;306.68323934;404.98547016
042019;2;20180400035683;3;2;01;09;311.93381695;404.98547016
042019;2;20180400037076;4;2;05;98;37.963449208;365.57279128
042019;2;20180400037082;4;2;01;98;37.963449208;383.94234941
042019;2;20180500001082;3;1;01;01;51.146268997;509.39299274
042019;2;20180500002111;3;3;08;12;144.80572767;485.76481105
042019;2;20180500002112;3;3;08;12;144.80572767;485.76481105
042019;2;20180500002116;3;3;08;12;144.80572767;728.64721657
042019;2;20180500002121;3;3;08;12;144.80572767;485.76481105
052019;2;20180500002432;4;2;05;98;36.769794485;764.31315513
062019;2;20180500002432;4;2;05;98;35.739501906;380.30678517
042019;2;20180500002432;4;2;05;98;37.963449208;548.35918692
042019;2;20180500002867;4;1;01;98;88.177688532;611.80740234
042019;2;20180500003972;3;1;14;12;51.146268997;1055.6405278
052019;2;20180500003972;3;1;14;12;51.247775964;1539.9271875
042019;2;20180500005572;3;1;15;01;87.903607364;1844.9761403
052019;2;20180500005572;3;1;15;01;87.932206373;1479.9095275
052019;2;20180500006683;4;2;08;98;36.769794485;272.45945006
052019;2;20180500007085;4;1;08;98;97.078431844;140.76602313
062019;2;20180500007085;4;1;08;98;97.937893452;400.99858449
042019;2;20180500007085;4;1;08;98;97.378303045;192.31123277
052019;2;20180500007763;3;1;15;01;87.932206373;739.12761184
042019;2;20180500007763;3;1;15;01;87.903607364;773.66328053
042019;2;20180500007944;3;1;01;01;51.146268997;509.39299274
042019;2;20180500007952;3;1;01;01;51.146268997;1214.7635041
042019;2;20180500007953;3;1;01;01;51.146268997;509.39299274
042019;2;20180500010939;3;3;08;12;223.96846213;485.76481105
042019;2;20180500010940;3;3;08;12;223.96846213;485.76481105
042019;2;20180500010941;3;3;08;12;223.96846213;485.76481105
042019;2;20180500010942;3;3;08;12;223.96846213;485.76481105
042019;2;20180500010943;3;3;08;12;223.96846213;485.76481105
042019;2;20180500010944;3;3;08;12;223.96846213;485.76481105
042019;2;20180500010945;3;3;08;12;233.21126211;485.76481105
042019;2;20180500010946;3;3;08;12;223.96846213;485.76481105
042019;2;20180500010947;3;3;08;12;223.96846213;485.76481105
042019;2;20180500010948;3;3;08;12;223.96846213;485.76481105
042019;2;20180500010950;3;3;08;12;223.96846213;485.76481105
042019;2;20180500010951;3;3;08;12;223.96846213;485.76481105
042019;2;20180500010952;3;3;08;12;223.96846213;485.76481105
042019;2;20180500010953;3;3;08;12;223.96846213;485.76481105
042019;2;20180500010954;3;3;08;12;223.96846213;485.76481105
042019;2;20180500010955;3;3;08;12;223.96846213;485.76481105
042019;2;20180500010956;3;3;08;12;223.96846213;485.76481105
042019;2;20180500010957;3;3;08;12;223.96846213;485.76481105
042019;2;20180500010958;3;3;08;12;223.96846213;485.76481105
042019;2;20180500010959;3;3;08;12;218.50010767;485.76481105
042019;2;20180500010960;3;3;08;12;223.96846213;485.76481105
042019;2;20180500010961;3;3;08;12;246.05185292;485.76481105
042019;2;20180500010962;3;3;08;12;249.63797963;485.76481105
042019;2;20180500010963;3;3;08;12;223.96846213;485.76481105
042019;2;20180500010964;3;3;08;12;276.81098366;485.76481105
042019;2;20180500010966;3;3;08;12;223.96846213;485.76481105
042019;2;20180500010967;3;3;08;12;223.96846213;485.76481105
042019;2;20180500012309;3;1;01;01;87.903607364;631.46255104
052019;2;20180500012309;3;1;01;01;87.932206373;209.94414537
062019;2;20180500012309;3;1;01;01;88.626279357;107.13470347
042019;2;20180500012326;3;1;03;12;51.146268997;297.41346897
062019;2;20180500013507;4;2;05;98;35.739501906;633.84464195
052019;2;20180500013507;4;2;05;98;36.769794485;1273.8552586
042019;2;20180500013507;4;2;05;98;37.963449208;913.9319782
042019;2;20180500018323;4;2;05;98;37.963449208;365.57279128
062019;2;20180500018323;4;2;05;98;35.739501906;253.53785678
052019;2;20180500018323;4;2;05;98;36.769794485;509.54210342
052019;2;20180500018559;3;1;01;10;87.932206373;249.64569255
042019;2;20180500018559;3;1;01;10;87.903607364;2628.8962699
062019;2;20180500018559;3;1;01;10;88.626279357;1042.8648756
052019;2;20180500020224;3;1;09;10;87.932206373;445.88470385
062019;2;20180500020224;3;1;09;10;88.626279357;1767.2977033
042019;2;20180500020341;3;1;01;01;51.146268997;509.39299274
052019;2;20180500020905;4;2;08;98;36.769794485;544.91890011
052019;2;20180500024000;3;1;02;13;79.423668402;992.36050743
042019;2;20180500024000;3;1;02;13;78.404521257;435.79233817
062019;2;20180500024000;3;1;02;13;78.4100958;937.27080696
052019;2;20180500025618;4;2;05;98;36.769794485;254.77105171
062019;2;20180500025618;4;2;05;98;35.739501906;126.76892839
042019;2;20180500025618;4;2;05;98;37.963449208;182.78639564
042019;2;20180500025619;4;2;05;98;37.963449208;182.78639564
052019;2;20180500025619;4;2;05;98;36.769794485;254.77105171
062019;2;20180500025619;4;2;05;98;35.739501906;126.76892839
042019;2;20180500027963;4;1;03;98;88.177688532;624.30540124
052019;2;20180500029121;3;1;14;12;51.247775964;1539.9271875
042019;2;20180500029121;3;1;14;12;51.146268997;1055.6405278
042019;2;20180500029124;3;1;01;12;51.146268997;861.61186327
052019;2;20180500029124;3;1;01;12;51.247775964;437.40579046
052019;2;20180500030440;3;1;14;16;87.932206373;1830.8514406
042019;2;20180500030440;3;1;14;16;87.903607364;3226.8024017
052019;2;20180500030441;4;1;09;98;97.078431844;284.37735946
062019;2;20180500030441;4;1;09;98;97.937893452;457.36573791
052019;2;20180500031590;3;2;08;09;265.52392463;116.44795645
052019;2;20180500031655;4;2;08;98;36.769794485;544.91890011
062019;2;20180500031688;3;2;05;09;262.83389608;52.44705508
042019;2;20180500031688;3;2;05;09;266.01716599;97.948509216
052019;2;20180500031688;3;2;05;09;265.52392463;108.88801372
042019;2;20180500031691;4;2;05;98;37.963449208;365.57279128
062019;2;20180500031691;4;2;05;98;35.739501906;253.53785678
052019;2;20180500031691;4;2;05;98;36.769794485;509.54210342
052019;2;20180500032858;4;2;05;98;36.769794485;254.77105171
062019;2;20180500032858;4;2;05;98;35.739501906;126.76892839
042019;2;20180500032858;4;2;05;98;37.963449208;182.78639564
052019;2;20180500032876;3;2;08;09;265.52392463;116.44795645
062019;2;20180500033116;4;1;09;98;97.937893452;457.36573791
052019;2;20180500033116;4;1;09;98;97.078431844;284.37735946
052019;2;20180500033125;4;1;01;98;97.078431844;159.21959698
062019;2;20180500033125;4;1;01;98;97.937893452;269.88699328
052019;2;20180500033135;3;1;15;11;51.247775964;413.3244025
042019;2;20180500033135;3;1;15;11;51.146268997;244.21732253
062019;2;20180500035802;4;1;09;98;97.937893452;457.36573791
052019;2;20180500035802;4;1;09;98;97.078431844;284.37735946
042019;2;20180500036407;4;2;05;98;37.963449208;182.78639564
052019;2;20180500036407;4;2;05;98;36.769794485;254.77105171
062019;2;20180500036407;4;2;05;98;35.739501906;126.76892839
062019;2;20180500036656;3;1;09;10;88.626279357;1767.2977033
052019;2;20180500036656;3;1;09;10;87.932206373;445.88470385
042019;2;20180500036662;3;1;11;10;87.903607364;3220.9044051
052019;2;20180500036662;3;1;11;10;87.932206373;878.90054859
042019;2;20180500037234;4;2;05;98;37.963449208;182.78639564
062019;2;20180500037234;4;2;05;98;35.739501906;126.76892839
052019;2;20180500037234;4;2;05;98;36.769794485;254.77105171
042019;2;20180500038302;4;1;02;98;97.378303045;445.62358125
062019;2;20180500038302;4;1;02;98;97.937893452;298.80099141
052019;2;20180500038302;4;1;02;98;97.078431844;253.97900373
062019;2;20180500038312;4;1;06;98;97.937893452;244.31526951
042019;2;20180500038312;4;1;06;98;97.378303045;188.55575167
052019;2;20180500038312;4;1;06;98;97.078431844;154.05913331
062019;2;20180500038430;4;1;09;98;97.937893452;457.36573791
052019;2;20180500038430;4;1;09;98;97.078431844;284.37735946
052019;2;20180600001118;3;1;08;10;87.932206373;110.23250038
042019;2;20180600001118;3;1;08;10;87.903607364;279.5309962
062019;2;20180600001118;3;1;08;10;88.626279357;601.55541576
042019;2;20180600002733;4;1;02;98;97.378303045;445.62358125
062019;2;20180600002733;4;1;02;98;97.937893452;298.80099141
052019;2;20180600002733;4;1;02;98;97.078431844;253.97900373
052019;2;20180600006119;3;1;02;09;87.932206373;1567.3818269
042019;2;20180600006119;3;1;02;09;87.903607364;2124.8433855
062019;2;20180600006119;3;1;02;09;88.626279357;1340.3578642
052019;2;20180600007807;4;1;08;98;97.078431844;140.76602313
042019;2;20180600007807;4;1;08;98;97.378303045;192.31123277
062019;2;20180600007807;4;1;08;98;97.937893452;400.99858449
062019;2;20180600010469;4;4;14;98;50.276391407;106.7609462
052019;2;20180600010469;4;4;14;98;51.729533252;72.436831482
042019;2;20180600010469;4;4;14;98;51.892816774;70.171364907
042019;2;20180600013495;4;1;08;98;97.378303045;192.31123277
052019;2;20180600013495;4;1;08;98;97.078431844;140.76602313
062019;2;20180600013495;4;1;08;98;97.937893452;400.99858449
062019;2;20180600014893;4;1;02;98;97.937893452;298.80099141
042019;2;20180600014893;4;1;02;98;97.378303045;445.62358125
052019;2;20180600014893;4;1;02;98;97.078431844;253.97900373
042019;2;20180600017507;4;1;03;98;88.177688532;624.30540124
042019;2;20180600019242;4;1;03;98;88.177688532;624.30540124
042019;2;20180600019739;4;4;15;98;51.892816774;70.171364907
062019;2;20180600019739;4;4;15;98;50.276391407;106.7609462
052019;2;20180600019739;4;4;15;98;51.729533252;72.436831482
042019;2;20180600027386;4;4;14;98;51.892816774;35.085682453
052019;2;20180600027386;4;4;14;98;51.729533252;36.218415741
062019;2;20180600027386;4;4;14;98;50.276391407;53.380473102
042019;2;20180600027418;4;4;15;98;51.892816774;35.085682453
062019;2;20180600027418;4;4;15;98;50.276391407;53.380473102
052019;2;20180600027418;4;4;15;98;51.729533252;36.218415741
062019;2;20180600027427;4;4;13;98;50.276391407;160.14141931
042019;2;20180600027427;4;4;13;98;51.892816774;105.25704736
052019;2;20180600027427;4;4;13;98;51.729533252;108.65524722
062019;2;20180600028223;4;2;05;98;35.739501906;253.53785678
062019;2;20180600028225;4;2;05;98;35.739501906;126.76892839
062019;2;20180600030303;3;2;05;02;473.15599694;9.0135949737
062019;2;20180600033292;4;2;05;98;35.739501906;253.53785678
052019;2;20180600036021;4;4;13;98;51.729533252;72.436831482
042019;2;20180600036021;4;4;13;98;51.892816774;70.171364907
062019;2;20180600036021;4;4;13;98;50.276391407;106.7609462
052019;2;20180600041007;3;1;08;16;87.932206373;459.76802921
042019;2;20180600041007;3;1;08;16;87.903607364;667.82592999
062019;2;20180600041007;3;1;08;16;88.626279357;1273.1284179
062019;2;20180600041843;3;1;09;09;88.626279357;796.50604562
062019;2;20180600043171;3;2;05;09;473.15599694;152.02178265
072019;2;20180700002502;3;3;08;12;171.76897428;205.57076686
072019;2;20180700002503;3;3;08;12;171.76897428;205.57076686
072019;2;20180700002504;3;3;08;12;171.76897428;205.57076686
072019;2;20180700002505;3;3;08;12;413.46186795;616.71230059
072019;2;20180700002506;3;3;08;12;171.76897428;205.57076686
072019;2;20180700002507;3;3;08;12;171.76897428;205.57076686
072019;2;20180700002508;3;3;08;12;171.76897428;205.57076686
072019;2;20180700002509;3;3;08;12;171.76897428;205.57076686
072019;2;20180700002510;3;3;08;12;171.76897428;205.57076686
072019;2;20180700002511;3;3;08;12;171.76897428;308.3561503
072019;2;20180700002512;3;3;08;12;135.84199254;205.57076686
072019;2;20180700004081;3;3;08;12;207.69595602;205.57076686
072019;2;20180700004082;3;3;08;12;207.69595602;205.57076686
072019;2;20180700004083;3;3;08;12;207.69595602;205.57076686
072019;2;20180700004084;3;3;08;12;207.69595602;205.57076686
072019;2;20180700004085;3;3;08;12;207.69595602;205.57076686
072019;2;20180700004086;3;3;08;12;207.69595602;205.57076686
072019;2;20180700004087;3;3;08;12;207.69595602;205.57076686
072019;2;20180700004088;3;3;08;12;207.69595602;205.57076686
072019;2;20180700004089;3;3;08;12;207.69595602;205.57076686
072019;2;20180700004090;3;3;08;12;207.69595602;205.57076686
072019;2;20180700004091;3;3;08;12;207.69595602;205.57076686
072019;2;20180700004092;3;3;08;12;207.69595602;205.57076686
072019;2;20180700004093;3;3;08;12;171.00626421;411.14153373
072019;2;20180700004094;3;3;08;12;207.69595602;205.57076686
072019;2;20180700004095;3;3;08;12;207.69595602;205.57076686
